record_id,parking_lot_id,zone,slot_id,entry_time,exit_time,day_of_week,is_weekend,vehicle_type
7701,PL03,D,D14,2024-08-08 16:52:00,2024-08-08 18:45:00,Thursday,0,EV
7702,PL03,A,A3,2024-12-14 12:59:00,2024-12-14 13:39:00,Saturday,1,Car
7703,PL03,C,C40,2024-10-24 22:40:00,2024-10-24 23:26:00,Thursday,0,SUV
7704,PL03,C,C41,2024-04-09 11:32:00,2024-04-09 13:46:00,Tuesday,0,SUV
7705,PL04,C,C19,2024-11-27 12:15:00,2024-11-27 13:05:00,Wednesday,0,Car
7706,PL04,B,B15,2024-07-21 13:03:00,2024-07-21 16:51:00,Sunday,1,EV
7707,PL02,D,D27,2024-12-09 11:43:00,2024-12-09 13:46:00,Monday,0,SUV
7708,PL04,A,A43,2024-05-07 14:48:00,2024-05-07 17:42:00,Tuesday,0,Car
7709,PL02,C,C29,2024-10-28 16:14:00,2024-10-28 16:53:00,Monday,0,Car
7710,PL03,D,D28,2024-10-23 15:19:00,2024-10-23 17:11:00,Wednesday,0,SUV
7711,PL02,A,A17,2024-09-30 10:28:00,2024-09-30 11:23:00,Monday,0,SUV
7712,PL02,D,D23,2024-05-16 11:20:00,2024-05-16 12:25:00,Thursday,0,EV
7713,PL02,B,B8,2024-06-21 17:24:00,2024-06-21 20:41:00,Friday,0,SUV
7714,PL03,C,C23,2024-03-18 10:13:00,2024-03-18 10:51:00,Monday,0,Bike
7715,PL04,B,B10,2024-10-17 12:02:00,2024-10-17 15:03:00,Thursday,0,Bike
7716,PL02,B,B17,2024-10-18 15:18:00,2024-10-18 17:26:00,Friday,0,EV
7717,PL03,B,B45,2024-02-11 14:26:00,2024-02-11 14:59:00,Sunday,1,Car
7718,PL04,A,A35,2024-11-11 13:50:00,2024-11-11 16:58:00,Monday,0,Bike
7719,PL01,C,C29,2024-10-08 18:19:00,2024-10-08 20:23:00,Tuesday,0,Bike
7720,PL02,C,C43,2024-04-03 14:16:00,2024-04-03 17:12:00,Wednesday,0,Car
7721,PL04,C,C40,2024-06-13 21:21:00,2024-06-13 22:06:00,Thursday,0,EV
7722,PL01,B,B27,2024-08-25 07:58:00,2024-08-25 10:19:00,Sunday,1,Car
7723,PL02,C,C6,2024-08-07 17:43:00,2024-08-07 19:32:00,Wednesday,0,Bike
7724,PL03,D,D19,2024-07-23 12:24:00,2024-07-23 16:02:00,Tuesday,0,Bike
7725,PL01,D,D29,2024-07-11 22:52:00,2024-07-12 02:34:00,Thursday,0,Bike
7726,PL02,D,D14,2024-03-15 15:43:00,2024-03-15 18:15:00,Friday,0,SUV
7727,PL02,B,B21,2024-09-30 15:23:00,2024-09-30 16:08:00,Monday,0,SUV
7728,PL01,B,B12,2024-04-21 22:22:00,2024-04-22 00:54:00,Sunday,1,Bike
7729,PL01,A,A34,2024-07-18 10:11:00,2024-07-18 12:21:00,Thursday,0,Bike
7730,PL03,B,B11,2024-02-18 18:48:00,2024-02-18 19:54:00,Sunday,1,SUV
7731,PL01,A,A20,2024-12-06 06:34:00,2024-12-06 08:57:00,Friday,0,SUV
7732,PL01,D,D32,2024-10-02 12:51:00,2024-10-02 15:17:00,Wednesday,0,SUV
7733,PL02,A,A24,2024-04-27 20:03:00,2024-04-27 22:09:00,Saturday,1,Bike
7734,PL03,D,D2,2024-02-23 10:06:00,2024-02-23 10:51:00,Friday,0,EV
7735,PL01,A,A26,2024-03-18 19:49:00,2024-03-18 22:56:00,Monday,0,EV
7736,PL02,D,D25,2024-10-21 18:03:00,2024-10-21 21:05:00,Monday,0,Car
7737,PL03,D,D24,2024-01-01 20:01:00,2024-01-01 21:51:00,Monday,0,SUV
7738,PL04,B,B36,2024-10-06 22:54:00,2024-10-07 01:47:00,Sunday,1,SUV
7739,PL04,B,B30,2024-10-04 20:12:00,2024-10-04 21:35:00,Friday,0,Bike
7740,PL01,C,C36,2024-06-04 14:53:00,2024-06-04 18:06:00,Tuesday,0,Car
7741,PL01,A,A17,2024-02-16 08:45:00,2024-02-16 11:47:00,Friday,0,Car
7742,PL04,A,A11,2024-01-12 17:18:00,2024-01-12 18:27:00,Friday,0,SUV
7743,PL04,A,A22,2024-02-21 22:19:00,2024-02-22 00:27:00,Wednesday,0,Bike
7744,PL02,C,C15,2024-06-10 12:06:00,2024-06-10 13:17:00,Monday,0,SUV
7745,PL04,D,D6,2024-11-02 17:30:00,2024-11-02 20:35:00,Saturday,1,Bike
7746,PL03,B,B32,2024-01-30 21:20:00,2024-01-31 00:43:00,Tuesday,0,Car
7747,PL02,A,A26,2024-06-16 18:15:00,2024-06-16 19:44:00,Sunday,1,Bike
7748,PL02,A,A3,2024-04-26 17:59:00,2024-04-26 21:56:00,Friday,0,Bike
7749,PL03,D,D45,2024-10-15 11:42:00,2024-10-15 12:44:00,Tuesday,0,EV
7750,PL02,C,C48,2024-06-20 06:46:00,2024-06-20 08:24:00,Thursday,0,Car
7751,PL04,B,B10,2024-02-09 16:23:00,2024-02-09 18:07:00,Friday,0,SUV
7752,PL01,B,B8,2024-06-16 15:46:00,2024-06-16 16:55:00,Sunday,1,SUV
7753,PL02,B,B12,2024-12-10 16:43:00,2024-12-10 17:59:00,Tuesday,0,EV
7754,PL02,C,C2,2024-01-11 13:00:00,2024-01-11 16:04:00,Thursday,0,EV
7755,PL03,D,D25,2024-04-24 11:42:00,2024-04-24 14:13:00,Wednesday,0,EV
7756,PL03,A,A43,2024-03-04 13:32:00,2024-03-04 15:46:00,Monday,0,SUV
7757,PL01,D,D7,2024-10-06 12:32:00,2024-10-06 13:22:00,Sunday,1,Bike
7758,PL02,B,B26,2024-07-25 22:52:00,2024-07-26 00:38:00,Thursday,0,SUV
7759,PL02,A,A47,2024-09-23 19:28:00,2024-09-23 21:39:00,Monday,0,Bike
7760,PL02,B,B18,2024-08-12 20:35:00,2024-08-12 21:15:00,Monday,0,SUV
7761,PL03,C,C40,2024-02-07 21:48:00,2024-02-08 00:39:00,Wednesday,0,Bike
7762,PL03,A,A23,2024-07-28 17:30:00,2024-07-28 21:14:00,Sunday,1,Car
7763,PL03,B,B6,2024-01-18 09:14:00,2024-01-18 11:21:00,Thursday,0,Car
7764,PL01,C,C14,2024-03-29 20:02:00,2024-03-29 20:41:00,Friday,0,EV
7765,PL03,D,D31,2024-07-23 09:41:00,2024-07-23 13:35:00,Tuesday,0,SUV
7766,PL01,C,C9,2024-03-24 16:04:00,2024-03-24 19:44:00,Sunday,1,EV
7767,PL01,C,C31,2024-05-09 06:58:00,2024-05-09 07:29:00,Thursday,0,Bike
7768,PL02,A,A18,2024-04-20 07:38:00,2024-04-20 11:31:00,Saturday,1,Bike
7769,PL01,D,D35,2024-04-17 14:04:00,2024-04-17 16:03:00,Wednesday,0,Car
7770,PL03,D,D8,2024-08-24 16:47:00,2024-08-24 19:22:00,Saturday,1,SUV
7771,PL04,A,A10,2024-01-24 15:15:00,2024-01-24 19:13:00,Wednesday,0,EV
7772,PL01,C,C38,2024-10-11 16:11:00,2024-10-11 17:01:00,Friday,0,SUV
7773,PL04,A,A41,2024-12-05 07:48:00,2024-12-05 11:27:00,Thursday,0,Bike
7774,PL01,D,D44,2024-09-14 09:29:00,2024-09-14 11:11:00,Saturday,1,EV
7775,PL02,B,B27,2024-12-25 12:15:00,2024-12-25 13:33:00,Wednesday,0,Car
7776,PL03,A,A49,2024-12-29 10:24:00,2024-12-29 12:19:00,Sunday,1,Car
7777,PL01,A,A37,2024-03-03 20:04:00,2024-03-03 22:06:00,Sunday,1,EV
7778,PL02,A,A49,2024-04-11 20:16:00,2024-04-11 22:03:00,Thursday,0,Bike
7779,PL02,B,B8,2024-08-13 18:40:00,2024-08-13 19:57:00,Tuesday,0,Bike
7780,PL02,B,B10,2024-01-25 13:37:00,2024-01-25 17:12:00,Thursday,0,SUV
7781,PL04,A,A27,2024-08-23 15:53:00,2024-08-23 18:54:00,Friday,0,EV
7782,PL04,D,D17,2024-07-21 10:45:00,2024-07-21 12:47:00,Sunday,1,SUV
7783,PL02,D,D49,2024-05-14 17:29:00,2024-05-14 18:25:00,Tuesday,0,SUV
7784,PL02,B,B6,2024-12-01 20:02:00,2024-12-01 21:35:00,Sunday,1,SUV
7785,PL03,A,A19,2024-06-05 17:50:00,2024-06-05 20:36:00,Wednesday,0,Bike
7786,PL02,D,D38,2024-10-18 07:09:00,2024-10-18 11:07:00,Friday,0,SUV
7787,PL04,B,B42,2024-06-05 18:39:00,2024-06-05 22:20:00,Wednesday,0,SUV
7788,PL02,B,B33,2024-09-05 18:06:00,2024-09-05 18:59:00,Thursday,0,Car
7789,PL02,A,A34,2024-06-03 14:27:00,2024-06-03 15:29:00,Monday,0,EV
7790,PL03,B,B35,2024-09-29 21:48:00,2024-09-29 22:28:00,Sunday,1,Bike
7791,PL04,D,D23,2024-07-15 22:39:00,2024-07-16 01:19:00,Monday,0,Car
7792,PL01,B,B48,2024-08-27 14:58:00,2024-08-27 16:49:00,Tuesday,0,Car
7793,PL02,D,D41,2024-03-16 22:10:00,2024-03-17 01:03:00,Saturday,1,SUV
7794,PL03,D,D8,2024-02-23 21:22:00,2024-02-24 00:06:00,Friday,0,Bike
7795,PL04,D,D34,2024-03-16 17:30:00,2024-03-16 19:54:00,Saturday,1,Car
7796,PL04,C,C38,2024-12-28 14:26:00,2024-12-28 18:22:00,Saturday,1,EV
7797,PL04,C,C34,2024-07-27 19:59:00,2024-07-27 21:25:00,Saturday,1,Bike
7798,PL03,C,C11,2024-05-30 21:47:00,2024-05-31 00:34:00,Thursday,0,SUV
7799,PL04,A,A1,2024-06-04 07:40:00,2024-06-04 09:38:00,Tuesday,0,Bike
7800,PL03,C,C23,2024-02-26 19:53:00,2024-02-26 23:26:00,Monday,0,Bike
7801,PL02,B,B1,2024-03-26 10:46:00,2024-03-26 11:48:00,Tuesday,0,Car
7802,PL04,C,C46,2024-10-13 09:37:00,2024-10-13 13:10:00,Sunday,1,Bike
7803,PL04,D,D6,2024-05-01 10:36:00,2024-05-01 13:29:00,Wednesday,0,SUV
7804,PL02,D,D41,2024-08-07 11:18:00,2024-08-07 13:28:00,Wednesday,0,EV
7805,PL03,A,A41,2024-05-22 22:57:00,2024-05-23 02:14:00,Wednesday,0,SUV
7806,PL03,A,A28,2024-01-28 18:28:00,2024-01-28 19:41:00,Sunday,1,Car
7807,PL04,D,D35,2024-12-26 06:34:00,2024-12-26 09:44:00,Thursday,0,Bike
7808,PL01,A,A25,2024-11-01 06:17:00,2024-11-01 07:10:00,Friday,0,Bike
7809,PL04,B,B6,2024-11-24 12:07:00,2024-11-24 13:27:00,Sunday,1,Car
7810,PL01,A,A14,2024-07-02 20:32:00,2024-07-02 22:47:00,Tuesday,0,SUV
7811,PL03,B,B10,2024-01-28 21:22:00,2024-01-28 22:24:00,Sunday,1,Bike
7812,PL01,A,A41,2024-09-16 10:57:00,2024-09-16 12:38:00,Monday,0,Bike
7813,PL04,D,D26,2024-02-08 12:29:00,2024-02-08 14:26:00,Thursday,0,Car
7814,PL03,D,D39,2024-03-07 06:37:00,2024-03-07 09:07:00,Thursday,0,EV
7815,PL04,A,A11,2024-06-30 14:52:00,2024-06-30 17:07:00,Sunday,1,Bike
7816,PL03,A,A39,2024-12-28 13:46:00,2024-12-28 16:27:00,Saturday,1,SUV
7817,PL04,C,C23,2024-06-19 17:34:00,2024-06-19 18:43:00,Wednesday,0,EV
7818,PL02,B,B46,2024-02-22 20:50:00,2024-02-23 00:27:00,Thursday,0,Car
7819,PL01,B,B1,2024-07-05 22:53:00,2024-07-06 01:07:00,Friday,0,Car
7820,PL04,B,B19,2024-10-09 15:56:00,2024-10-09 18:57:00,Wednesday,0,SUV
7821,PL01,B,B49,2024-04-13 20:30:00,2024-04-14 00:16:00,Saturday,1,SUV
7822,PL03,C,C34,2024-10-13 07:02:00,2024-10-13 07:57:00,Sunday,1,EV
7823,PL03,B,B43,2024-12-30 12:30:00,2024-12-30 15:28:00,Monday,0,Car
7824,PL01,A,A20,2024-05-22 17:05:00,2024-05-22 20:36:00,Wednesday,0,EV
7825,PL01,A,A26,2024-01-17 09:57:00,2024-01-17 12:46:00,Wednesday,0,EV
7826,PL01,B,B33,2024-07-21 17:36:00,2024-07-21 19:22:00,Sunday,1,Bike
7827,PL04,A,A49,2024-02-23 14:31:00,2024-02-23 17:04:00,Friday,0,SUV
7828,PL03,A,A10,2024-11-22 06:53:00,2024-11-22 10:18:00,Friday,0,EV
7829,PL04,D,D3,2024-03-09 14:04:00,2024-03-09 16:56:00,Saturday,1,Bike
7830,PL02,A,A42,2024-12-06 17:37:00,2024-12-06 19:10:00,Friday,0,EV
7831,PL04,C,C48,2024-01-16 21:45:00,2024-01-17 00:17:00,Tuesday,0,SUV
7832,PL04,A,A33,2024-12-26 08:29:00,2024-12-26 09:25:00,Thursday,0,Car
7833,PL02,A,A47,2024-05-20 16:27:00,2024-05-20 17:57:00,Monday,0,Car
7834,PL01,C,C49,2024-03-04 13:39:00,2024-03-04 15:18:00,Monday,0,EV
7835,PL04,D,D6,2024-06-06 13:16:00,2024-06-06 14:24:00,Thursday,0,EV
7836,PL01,D,D32,2024-06-14 17:59:00,2024-06-14 21:22:00,Friday,0,SUV
7837,PL04,B,B1,2024-01-12 09:23:00,2024-01-12 10:59:00,Friday,0,Car
7838,PL01,D,D43,2024-07-10 19:28:00,2024-07-10 20:47:00,Wednesday,0,EV
7839,PL03,C,C28,2024-04-02 16:23:00,2024-04-02 19:39:00,Tuesday,0,EV
7840,PL01,B,B22,2024-10-21 14:19:00,2024-10-21 16:29:00,Monday,0,SUV
7841,PL01,C,C37,2024-03-13 17:43:00,2024-03-13 21:05:00,Wednesday,0,SUV
7842,PL03,B,B29,2024-03-23 16:10:00,2024-03-23 18:19:00,Saturday,1,SUV
7843,PL02,D,D46,2024-10-14 15:17:00,2024-10-14 16:05:00,Monday,0,Bike
7844,PL03,D,D38,2024-11-11 21:21:00,2024-11-11 22:22:00,Monday,0,SUV
7845,PL03,D,D30,2024-03-11 13:28:00,2024-03-11 14:42:00,Monday,0,Bike
7846,PL04,B,B41,2024-07-27 12:52:00,2024-07-27 16:19:00,Saturday,1,EV
7847,PL04,C,C27,2024-12-09 18:03:00,2024-12-09 19:59:00,Monday,0,Bike
7848,PL03,D,D39,2024-07-01 15:22:00,2024-07-01 15:59:00,Monday,0,EV
7849,PL01,B,B31,2024-06-03 09:25:00,2024-06-03 10:59:00,Monday,0,EV
7850,PL01,C,C39,2024-09-20 12:37:00,2024-09-20 13:45:00,Friday,0,Car
7851,PL02,D,D49,2024-06-07 13:53:00,2024-06-07 15:32:00,Friday,0,Bike
7852,PL03,A,A38,2024-01-12 16:42:00,2024-01-12 17:43:00,Friday,0,EV
7853,PL04,D,D44,2024-03-08 19:19:00,2024-03-08 23:09:00,Friday,0,EV
7854,PL01,C,C2,2024-10-13 07:58:00,2024-10-13 08:29:00,Sunday,1,EV
7855,PL03,A,A21,2024-11-08 08:58:00,2024-11-08 12:58:00,Friday,0,Bike
7856,PL01,B,B31,2024-04-20 22:41:00,2024-04-20 23:58:00,Saturday,1,Bike
7857,PL02,A,A20,2024-04-20 15:39:00,2024-04-20 18:53:00,Saturday,1,Bike
7858,PL02,C,C10,2024-10-15 12:45:00,2024-10-15 14:20:00,Tuesday,0,EV
7859,PL03,D,D40,2024-09-05 14:15:00,2024-09-05 16:03:00,Thursday,0,EV
7860,PL01,D,D34,2024-10-25 08:28:00,2024-10-25 10:19:00,Friday,0,SUV
7861,PL03,C,C1,2024-01-03 07:58:00,2024-01-03 09:28:00,Wednesday,0,Bike
7862,PL04,A,A10,2024-12-25 15:35:00,2024-12-25 16:07:00,Wednesday,0,Bike
7863,PL02,C,C15,2024-03-28 17:39:00,2024-03-28 21:33:00,Thursday,0,Bike
7864,PL01,B,B31,2024-07-12 21:57:00,2024-07-12 23:25:00,Friday,0,Car
7865,PL01,C,C38,2024-09-25 15:49:00,2024-09-25 19:15:00,Wednesday,0,SUV
7866,PL03,A,A34,2024-09-04 15:40:00,2024-09-04 17:38:00,Wednesday,0,EV
7867,PL04,B,B34,2024-06-27 22:42:00,2024-06-27 23:54:00,Thursday,0,EV
7868,PL01,B,B46,2024-02-05 06:10:00,2024-02-05 07:00:00,Monday,0,Bike
7869,PL02,B,B2,2024-03-12 22:28:00,2024-03-13 01:54:00,Tuesday,0,Bike
7870,PL03,C,C31,2024-10-01 12:32:00,2024-10-01 13:13:00,Tuesday,0,Car
7871,PL03,C,C26,2024-06-14 18:59:00,2024-06-14 21:20:00,Friday,0,EV
7872,PL04,B,B17,2024-05-20 11:26:00,2024-05-20 13:05:00,Monday,0,EV
7873,PL01,A,A32,2024-11-29 11:07:00,2024-11-29 12:33:00,Friday,0,EV
7874,PL04,C,C12,2024-10-13 06:19:00,2024-10-13 08:10:00,Sunday,1,EV
7875,PL04,A,A27,2024-04-24 15:56:00,2024-04-24 16:41:00,Wednesday,0,SUV
7876,PL04,C,C45,2024-12-31 16:56:00,2024-12-31 17:44:00,Tuesday,0,SUV
7877,PL03,C,C12,2024-12-24 08:12:00,2024-12-24 10:59:00,Tuesday,0,SUV
7878,PL03,A,A38,2024-04-07 16:44:00,2024-04-07 18:48:00,Sunday,1,Bike
7879,PL01,C,C37,2024-11-13 11:58:00,2024-11-13 15:55:00,Wednesday,0,EV
7880,PL02,B,B22,2024-08-21 14:18:00,2024-08-21 15:49:00,Wednesday,0,SUV
7881,PL04,A,A2,2024-07-05 16:49:00,2024-07-05 19:12:00,Friday,0,Car
7882,PL03,C,C33,2024-02-19 16:29:00,2024-02-19 19:02:00,Monday,0,EV
7883,PL01,A,A33,2024-04-08 08:57:00,2024-04-08 09:33:00,Monday,0,EV
7884,PL02,C,C9,2024-10-12 17:28:00,2024-10-12 18:17:00,Saturday,1,SUV
7885,PL03,C,C39,2024-12-08 18:59:00,2024-12-08 22:36:00,Sunday,1,Bike
7886,PL04,A,A34,2024-01-15 16:23:00,2024-01-15 18:17:00,Monday,0,Bike
7887,PL04,A,A10,2024-12-07 13:59:00,2024-12-07 17:01:00,Saturday,1,EV
7888,PL02,B,B42,2024-11-18 22:20:00,2024-11-18 23:05:00,Monday,0,SUV
7889,PL02,A,A19,2024-06-26 20:58:00,2024-06-26 21:43:00,Wednesday,0,Car
7890,PL04,B,B45,2024-08-20 15:36:00,2024-08-20 18:14:00,Tuesday,0,Car
7891,PL02,C,C3,2024-07-23 14:50:00,2024-07-23 16:14:00,Tuesday,0,Car
7892,PL02,B,B43,2024-11-16 20:55:00,2024-11-16 21:45:00,Saturday,1,SUV
7893,PL02,A,A28,2024-10-21 09:59:00,2024-10-21 12:52:00,Monday,0,EV
7894,PL04,C,C39,2024-05-03 11:06:00,2024-05-03 13:17:00,Friday,0,SUV
7895,PL03,D,D39,2024-08-13 14:24:00,2024-08-13 17:07:00,Tuesday,0,Car
7896,PL01,C,C15,2024-07-13 13:04:00,2024-07-13 13:48:00,Saturday,1,EV
7897,PL02,D,D46,2024-09-07 13:31:00,2024-09-07 14:55:00,Saturday,1,Bike
7898,PL02,C,C49,2024-07-21 07:31:00,2024-07-21 08:58:00,Sunday,1,Bike
7899,PL02,A,A35,2024-11-07 07:30:00,2024-11-07 09:00:00,Thursday,0,EV
7900,PL04,A,A32,2024-09-26 21:12:00,2024-09-27 00:18:00,Thursday,0,Bike
7901,PL04,C,C29,2024-06-19 20:27:00,2024-06-19 21:34:00,Wednesday,0,EV
7902,PL04,C,C43,2024-09-12 08:22:00,2024-09-12 09:54:00,Thursday,0,Bike
7903,PL04,C,C15,2024-04-18 14:32:00,2024-04-18 15:44:00,Thursday,0,Car
7904,PL03,D,D24,2024-01-20 10:16:00,2024-01-20 13:13:00,Saturday,1,SUV
7905,PL01,D,D48,2024-03-12 18:54:00,2024-03-12 21:03:00,Tuesday,0,Bike
7906,PL02,D,D18,2024-08-26 09:16:00,2024-08-26 12:17:00,Monday,0,Bike
7907,PL01,D,D40,2024-11-30 21:35:00,2024-11-30 23:09:00,Saturday,1,EV
7908,PL04,B,B5,2024-08-09 08:40:00,2024-08-09 09:28:00,Friday,0,Car
7909,PL01,D,D39,2024-01-11 15:34:00,2024-01-11 18:05:00,Thursday,0,Car
7910,PL04,D,D23,2024-04-07 20:33:00,2024-04-07 22:15:00,Sunday,1,Car
7911,PL01,C,C26,2024-04-30 12:18:00,2024-04-30 16:16:00,Tuesday,0,Car
7912,PL04,B,B45,2024-11-02 14:32:00,2024-11-02 15:04:00,Saturday,1,SUV
7913,PL02,A,A9,2024-05-11 17:39:00,2024-05-11 20:46:00,Saturday,1,EV
7914,PL04,C,C12,2024-04-12 10:51:00,2024-04-12 13:06:00,Friday,0,Bike
7915,PL01,B,B32,2024-06-05 07:29:00,2024-06-05 08:47:00,Wednesday,0,EV
7916,PL04,B,B10,2024-06-04 18:57:00,2024-06-04 20:39:00,Tuesday,0,Car
7917,PL01,B,B6,2024-04-29 16:56:00,2024-04-29 19:12:00,Monday,0,EV
7918,PL03,D,D50,2024-09-29 22:21:00,2024-09-29 23:22:00,Sunday,1,Bike
7919,PL03,B,B15,2024-06-14 08:30:00,2024-06-14 09:44:00,Friday,0,EV
7920,PL03,B,B37,2024-03-05 06:25:00,2024-03-05 09:35:00,Tuesday,0,Car
7921,PL02,B,B33,2024-03-26 08:47:00,2024-03-26 12:29:00,Tuesday,0,SUV
7922,PL04,C,C33,2024-08-27 06:47:00,2024-08-27 10:15:00,Tuesday,0,Bike
7923,PL01,C,C6,2024-09-02 08:49:00,2024-09-02 12:46:00,Monday,0,SUV
7924,PL01,A,A6,2024-01-06 06:34:00,2024-01-06 08:06:00,Saturday,1,SUV
7925,PL02,A,A44,2024-02-06 14:50:00,2024-02-06 16:39:00,Tuesday,0,Car
7926,PL04,D,D10,2024-03-20 19:23:00,2024-03-20 20:13:00,Wednesday,0,SUV
7927,PL02,A,A36,2024-09-16 13:00:00,2024-09-16 15:11:00,Monday,0,SUV
7928,PL04,C,C35,2024-04-23 15:58:00,2024-04-23 17:36:00,Tuesday,0,EV
7929,PL02,B,B18,2024-07-03 09:19:00,2024-07-03 12:02:00,Wednesday,0,EV
7930,PL03,D,D30,2024-03-05 12:34:00,2024-03-05 13:21:00,Tuesday,0,SUV
7931,PL02,A,A4,2024-02-08 21:02:00,2024-02-08 21:58:00,Thursday,0,SUV
7932,PL03,B,B16,2024-01-08 09:21:00,2024-01-08 12:37:00,Monday,0,SUV
7933,PL04,C,C36,2024-06-23 15:35:00,2024-06-23 17:01:00,Sunday,1,Bike
7934,PL04,B,B50,2024-01-26 09:04:00,2024-01-26 13:01:00,Friday,0,Bike
7935,PL01,A,A22,2024-06-21 12:30:00,2024-06-21 16:21:00,Friday,0,SUV
7936,PL01,B,B45,2024-04-19 17:38:00,2024-04-19 18:11:00,Friday,0,EV
7937,PL02,C,C27,2024-10-27 21:37:00,2024-10-28 01:32:00,Sunday,1,SUV
7938,PL02,B,B47,2024-04-01 13:28:00,2024-04-01 14:18:00,Monday,0,Bike
7939,PL02,B,B41,2024-03-28 13:37:00,2024-03-28 16:07:00,Thursday,0,SUV
7940,PL04,A,A50,2024-08-10 08:10:00,2024-08-10 11:47:00,Saturday,1,Car
7941,PL02,A,A33,2024-02-03 14:24:00,2024-02-03 16:52:00,Saturday,1,Bike
7942,PL01,D,D36,2024-09-18 10:16:00,2024-09-18 11:04:00,Wednesday,0,EV
7943,PL03,B,B29,2024-11-08 06:08:00,2024-11-08 09:06:00,Friday,0,SUV
7944,PL03,B,B49,2024-01-21 10:27:00,2024-01-21 12:18:00,Sunday,1,Bike
7945,PL03,C,C46,2024-03-07 15:28:00,2024-03-07 16:10:00,Thursday,0,EV
7946,PL02,A,A14,2024-12-28 06:32:00,2024-12-28 08:01:00,Saturday,1,SUV
7947,PL02,C,C11,2024-06-07 07:05:00,2024-06-07 08:02:00,Friday,0,EV
7948,PL04,D,D26,2024-03-12 08:49:00,2024-03-12 12:33:00,Tuesday,0,EV
7949,PL04,B,B19,2024-12-09 22:58:00,2024-12-09 23:41:00,Monday,0,EV
7950,PL04,D,D22,2024-09-22 10:59:00,2024-09-22 14:27:00,Sunday,1,EV
7951,PL03,A,A24,2024-08-16 06:24:00,2024-08-16 07:13:00,Friday,0,Bike
7952,PL04,A,A38,2024-09-24 16:58:00,2024-09-24 17:59:00,Tuesday,0,Car
7953,PL01,D,D25,2024-03-22 06:44:00,2024-03-22 09:54:00,Friday,0,Car
7954,PL01,B,B40,2024-03-18 16:39:00,2024-03-18 20:03:00,Monday,0,SUV
7955,PL02,C,C50,2024-11-04 19:32:00,2024-11-04 22:59:00,Monday,0,Bike
7956,PL01,A,A30,2024-06-01 19:46:00,2024-06-01 21:26:00,Saturday,1,EV
7957,PL01,B,B45,2024-06-04 20:30:00,2024-06-04 21:14:00,Tuesday,0,EV
7958,PL02,A,A10,2024-05-15 07:11:00,2024-05-15 07:52:00,Wednesday,0,SUV
7959,PL02,B,B24,2024-08-18 09:27:00,2024-08-18 10:12:00,Sunday,1,SUV
7960,PL03,B,B35,2024-05-02 07:13:00,2024-05-02 08:11:00,Thursday,0,Car
7961,PL01,D,D33,2024-05-19 20:56:00,2024-05-19 22:36:00,Sunday,1,EV
7962,PL04,A,A22,2024-12-15 21:06:00,2024-12-16 01:06:00,Sunday,1,Car
7963,PL03,C,C4,2024-09-11 08:01:00,2024-09-11 11:04:00,Wednesday,0,SUV
7964,PL03,C,C13,2024-10-13 11:48:00,2024-10-13 13:16:00,Sunday,1,SUV
7965,PL03,D,D24,2024-01-19 15:48:00,2024-01-19 17:31:00,Friday,0,EV
7966,PL02,B,B10,2024-04-07 10:47:00,2024-04-07 14:18:00,Sunday,1,Car
7967,PL03,D,D17,2024-06-22 07:27:00,2024-06-22 10:38:00,Saturday,1,SUV
7968,PL04,C,C36,2024-12-13 12:50:00,2024-12-13 14:30:00,Friday,0,SUV
7969,PL01,B,B40,2024-10-06 14:10:00,2024-10-06 16:16:00,Sunday,1,Car
7970,PL03,A,A22,2024-09-24 08:38:00,2024-09-24 11:39:00,Tuesday,0,EV
7971,PL03,D,D8,2024-08-05 13:11:00,2024-08-05 16:00:00,Monday,0,Bike
7972,PL01,C,C48,2024-07-12 06:37:00,2024-07-12 10:23:00,Friday,0,Car
7973,PL02,C,C5,2024-08-24 08:43:00,2024-08-24 11:41:00,Saturday,1,EV
7974,PL03,B,B10,2024-02-02 08:51:00,2024-02-02 09:38:00,Friday,0,Car
7975,PL03,D,D2,2024-06-13 19:06:00,2024-06-13 22:21:00,Thursday,0,EV
7976,PL02,A,A17,2024-08-17 16:48:00,2024-08-17 20:44:00,Saturday,1,Bike
7977,PL04,C,C24,2024-12-05 08:24:00,2024-12-05 12:14:00,Thursday,0,Car
7978,PL04,C,C37,2024-11-15 10:10:00,2024-11-15 10:49:00,Friday,0,SUV
7979,PL04,A,A29,2024-07-29 19:06:00,2024-07-29 22:13:00,Monday,0,SUV
7980,PL01,B,B38,2024-09-16 18:24:00,2024-09-16 21:25:00,Monday,0,Bike
7981,PL03,B,B7,2024-01-26 22:25:00,2024-01-26 23:54:00,Friday,0,SUV
7982,PL03,D,D40,2024-10-06 08:17:00,2024-10-06 10:11:00,Sunday,1,Car
7983,PL03,A,A10,2024-02-21 18:29:00,2024-02-21 21:17:00,Wednesday,0,SUV
7984,PL04,D,D30,2024-06-26 15:13:00,2024-06-26 17:51:00,Wednesday,0,EV
7985,PL02,A,A5,2024-02-02 14:01:00,2024-02-02 15:23:00,Friday,0,SUV
7986,PL03,B,B12,2024-11-20 12:17:00,2024-11-20 13:22:00,Wednesday,0,Bike
7987,PL01,D,D17,2024-08-07 11:19:00,2024-08-07 14:33:00,Wednesday,0,EV
